date,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,curve_number,runoff_mm,rain_5day_mm,runoff_event,doy_sin,doy_cos,target_runoff_event_tomorrow
2016-11-13,0.0,22.36,30.53,16.03,61.3,2.47,80,0.0,0.0,0,-0.7338853664321989,0.6792733388972934,0.0
2016-11-14,0.0,23.28,31.03,17.02,65.57,2.2,80,0.0,0.0,0,-0.7221165966101161,0.6917713646142221,0.0
2016-11-15,0.0,24.58,32.58,18.7,68.49,1.92,80,0.0,0.0,0,-0.7101350157125358,0.7040655221348057,0.0
2016-11-16,0.0,25.01,32.66,19.66,73.81,2.33,80,0.0,0.0,0,-0.6979441547663436,0.7161521883143933,0.0
2016-11-17,0.0,24.01,30.85,18.82,66.66,2.98,80,0.0,0.0,0,-0.6855476064742156,0.7280278011569846,0.0
2016-11-18,0.0,22.61,30.03,16.72,61.88,2.83,80,0.0,0.0,0,-0.6729490241558331,0.7396888608649665,0.0
2016-11-19,0.0,23.22,30.82,16.93,54.49,2.44,80,0.0,0.0,0,-0.6601521206712321,0.7511319308705195,0.0
2016-11-20,0.05,22.65,31.24,16.09,55.38,2.28,80,0.0,0.05,0,-0.6471606673266065,0.7623536388483899,0.0
2016-11-21,0.0,22.37,31.19,15.29,54.94,2.17,80,0.0,0.05,0,-0.6339784927628872,0.7733506777097294,0.0
2016-11-22,0.0,22.48,31.05,15.24,56.51,2.32,80,0.0,0.05,0,-0.6206094818274227,0.7841198065767104,0.0
2016-11-23,0.0,22.77,31.59,15.81,56.41,2.16,80,0.0,0.05,0,-0.607057574429101,0.7946578517376245,0.0
2016-11-24,0.0,23.03,31.26,16.72,55.9,2.35,80,0.0,0.05,0,-0.5933267643772321,0.8049617075821959,0.0
2016-11-25,0.0,22.7,31.17,15.56,55.34,2.78,80,0.0,0.0,0,-0.5794210982045647,0.8150283375168107,0.0
2016-11-26,0.0,23.01,32.3,16.15,55.24,2.29,80,0.0,0.0,0,-0.5653446739747432,0.8248547748594242,0.0
2016-11-27,0.0,23.4,32.44,16.08,55.35,2.02,80,0.0,0.0,0,-0.5511016400745998,0.8344381237138475,0.0
2016-11-28,0.01,23.6,33.43,16.55,56.82,1.97,80,0.0,0.01,0,-0.5366961939916011,0.8437755598231853,0.0
2016-11-29,0.02,23.58,32.31,16.73,57.47,1.62,80,0.0,0.03,0,-0.5221325810768248,0.8528643314021598,0.0
2016-11-30,0.0,23.35,32.05,16.56,58.3,1.57,80,0.0,0.030000000000000002,0,-0.5074150932938463,0.8617017599480677,0.0
2016-12-01,0.01,23.05,31.9,16.63,58.54,1.64,80,0.0,0.04,0,-0.4925480679538645,0.8702852410301551,0.0
2016-12-02,0.0,23.38,31.87,17.33,60.21,2.23,80,0.0,0.04,0,-0.47753588643748845,0.8786122450571482,0.0
2016-12-03,0.0,23.73,31.91,17.01,62.12,3.03,80,0.0,0.03,0,-0.4623829729035152,0.8866803180227398,0.0
2016-12-04,0.0,25.69,32.56,19.49,68.14,2.7,80,0.0,0.010000000000000004,0,-0.44709379298511437,0.8944870822287954,0.0
2016-12-05,0.0,25.32,32.06,20.7,68.52,2.07,80,0.0,0.010000000000000004,0,-0.43167285247378356,0.9020302369860709,0.0
2016-12-06,0.0,23.52,31.14,17.86,57.42,2.33,80,0.0,0.0,0,-0.4161246959914751,0.9093075592922355,0.0
2016-12-07,0.0,22.68,31.07,15.6,55.83,2.55,80,0.0,0.0,0,-0.4004539056512665,0.9163169044870048,0.0
2016-12-08,0.0,22.76,30.83,16.13,51.26,2.15,80,0.0,0.0,0,-0.3846650997070013,0.923056206884176,0.0
2016-12-09,0.0,22.12,30.81,15.03,53.45,1.73,80,0.0,0.0,0,-0.3687629311922604,0.9295234803804002,0.0
2016-12-10,0.0,21.24,30.53,13.75,51.58,1.8,80,0.0,0.0,0,-0.3527520865490943,0.9357168190404939,0.0
2016-12-11,0.0,21.38,31.29,13.48,54.53,2.01,80,0.0,0.0,0,-0.3366372842469107,0.9416343976591258,0.0
2016-12-12,0.0,22.26,32.07,15.35,53.29,2.05,80,0.0,0.0,0,-0.3204232733919109,0.947274472298717,0.0
2016-12-13,0.0,22.77,32.77,15.67,52.88,2.28,80,0.0,0.0,0,-0.30411483232751857,0.9526353808033823,0.0
2016-12-14,0.0,24.06,32.51,16.54,56.69,2.74,80,0.0,0.0,0,-0.28771676722616696,0.9577155432887803,0.0
2016-12-15,0.01,25.71,33.11,19.57,66.54,2.13,80,0.0,0.010000000000000004,0,-0.27123391067291097,0.9625134626077079,0.0
2016-12-16,0.0,25.76,32.89,20.36,60.79,2.46,80,0.0,0.010000000000000004,0,-0.25467112024122895,0.9670277247913203,0.0
2016-12-17,0.0,25.39,33.18,19.73,61.69,1.71,80,0.0,0.010000000000000004,0,-0.23803327706148678,0.9712569994658311,0.0
2016-12-18,0.0,24.01,32.66,18.32,57.16,1.87,80,0.0,0.010000000000000004,0,-0.22132528438243296,0.9752000402445824,0.0
2016-12-19,0.0,23.17,32.2,16.29,55.49,1.6,80,0.0,0.010000000000000004,0,-0.2045520661262005,0.9788556850953579,0.0
2016-12-20,0.0,23.45,32.65,15.93,49.64,2.34,80,0.0,0.0,0,-0.1877185654371994,0.9822228566828405,0.0
2016-12-21,0.01,23.15,32.8,16.09,47.26,2.07,80,0.0,0.010000000000000004,0,-0.17082974322534408,0.985300562686109,0.0
2016-12-22,0.0,22.8,33.18,15.98,49.86,1.78,80,0.0,0.010000000000000004,0,-0.1538905767040627,0.9880878960910771,0.0
2016-12-23,0.0,22.82,33.86,15.13,48.55,1.78,80,0.0,0.010000000000000004,0,-0.1369060579234754,0.9905840354577969,0.0
2016-12-24,0.0,23.21,33.58,15.48,48.43,1.56,80,0.0,0.010000000000000004,0,-0.1198811922992275,0.99278824516254,0.0
2016-12-25,0.0,22.99,32.8,15.67,48.29,1.63,80,0.0,0.010000000000000004,0,-0.1028209971373608,0.9946998756145891,0.0
2016-12-26,0.0,23.05,33.58,15.74,47.4,2.04,80,0.0,0.0,0,-0.08573050015569487,0.9963183634476755,0.0
2016-12-27,0.0,22.64,32.87,14.93,41.22,2.59,80,0.0,0.0,0,-0.06861473800213468,0.9976432316860063,0.0
2016-12-28,0.0,22.32,32.97,14.43,42.33,2.76,80,0.0,0.0,0,-0.05147875477034641,0.9986740898848305,0.0
2016-12-29,0.0,22.98,33.38,15.46,43.57,2.15,80,0.0,0.0,0,-0.034327600513243496,0.9994106342455052,0.0
2016-12-30,0.0,23.31,33.49,16.14,45.88,2.09,80,0.0,0.0,0,-0.017166329754707492,0.9998526477050269,0.0
2016-12-31,0.0,23.19,32.67,15.89,51.53,1.57,80,0.0,0.0,0,-2.4492935982947064e-16,1.0,0.0
2017-01-01,0.0,23.05,32.24,16.25,55.22,1.4,80,0.0,0.0,0,0.01716632975470737,0.9998526477050269,0.0
2017-01-02,0.0,22.87,32.65,16.04,49.87,1.81,80,0.0,0.0,0,0.034327600513243496,0.9994106342455052,0.0
2017-01-03,0.0,22.7,33.11,15.25,44.02,2.24,80,0.0,0.0,0,0.05147875477034653,0.9986740898848305,0.0
2017-01-04,0.0,22.27,32.63,15.02,44.38,2.04,80,0.0,0.0,0,0.06861473800213404,0.9976432316860063,0.0
2017-01-05,0.0,22.24,32.56,14.64,48.28,1.8,80,0.0,0.0,0,0.08573050015569435,0.9963183634476755,0.0
2017-01-06,0.0,21.47,30.27,15.13,54.57,1.55,80,0.0,0.0,0,0.1028209971373604,0.9946998756145891,0.0
2017-01-07,0.0,20.81,28.92,14.05,68.94,1.46,80,0.0,0.0,0,0.11988119229922722,0.99278824516254,0.0
2017-01-08,0.0,21.73,29.23,16.24,75.3,1.45,80,0.0,0.0,0,0.13690605792347524,0.990584035457797,0.0
2017-01-09,0.0,21.19,28.68,15.57,66.92,1.78,80,0.0,0.0,0,0.15389057670406178,0.9880878960910772,0.0
2017-01-10,0.0,20.53,30.57,12.96,49.68,1.83,80,0.0,0.0,0,0.17082974322534417,0.985300562686109,0.0
2017-01-11,0.0,19.92,30.03,12.37,47.25,2.1,80,0.0,0.0,0,0.1877185654371987,0.9822228566828407,0.0
2017-01-12,0.0,19.96,29.9,12.13,44.42,1.75,80,0.0,0.0,0,0.2045520661262008,0.9788556850953578,0.0
2017-01-13,0.0,21.31,30.47,14.01,49.5,1.53,80,0.0,0.0,0,0.22132528438243257,0.9752000402445825,0.0
2017-01-14,0.0,22.26,31.44,15.34,55.83,2.67,80,0.0,0.0,0,0.2380332770614856,0.9712569994658314,0.0
2017-01-15,0.0,23.25,31.63,17.06,67.78,1.77,80,0.0,0.0,0,0.2546711202412287,0.9670277247913204,0.0
2017-01-16,0.0,23.14,31.22,17.67,62.77,1.53,80,0.0,0.0,0,0.27123391067291003,0.9625134626077081,0.0
2017-01-17,0.0,22.92,31.28,17.39,52.39,1.69,80,0.0,0.0,0,0.287716767226167,0.9577155432887803,0.0
2017-01-18,0.0,23.15,32.41,16.12,45.72,1.73,80,0.0,0.0,0,0.30411483232751785,0.9526353808033825,0.0
2017-01-19,0.0,23.88,32.49,17.35,47.78,2.28,80,0.0,0.0,0,0.3204232733919111,0.9472744722987169,0.0
2017-01-20,0.0,23.91,32.87,16.83,42.89,2.79,80,0.0,0.0,0,0.33663728424691025,0.9416343976591259,0.0
2017-01-21,0.0,24.34,33.96,17.27,44.28,2.61,80,0.0,0.0,0,0.3527520865490948,0.9357168190404936,0.0
2017-01-22,0.0,25.57,35.5,18.08,44.15,2.05,80,0.0,0.0,0,0.3687629311922601,0.9295234803804003,0.0
2017-01-23,0.0,26.11,35.68,19.17,41.73,2.26,80,0.0,0.0,0,0.3846650997070012,0.9230562068841761,0.0
2017-01-24,0.0,26.7,36.05,19.99,40.95,2.22,80,0.0,0.0,0,0.40045390565126643,0.9163169044870048,0.0
2017-01-25,0.0,26.41,35.36,19.77,41.6,2.09,80,0.0,0.0,0,0.41612469599147445,0.9093075592922358,0.0
2017-01-26,0.0,25.72,34.27,19.77,44.09,1.99,80,0.0,0.0,0,0.43167285247378384,0.9020302369860707,0.0
2017-01-27,0.0,24.21,33.33,17.67,48.17,2.23,80,0.0,0.0,0,0.44709379298511387,0.8944870822287956,0.0
2017-01-28,0.0,24.96,35.46,17.21,37.17,2.79,80,0.0,0.0,0,0.4623829729035149,0.88668031802274,0.0
2017-01-29,0.0,25.58,35.92,17.72,31.28,2.86,80,0.0,0.0,0,0.47753588643748823,0.8786122450571483,0.0
2017-01-30,0.0,25.73,36.11,17.97,33.11,1.79,80,0.0,0.0,0,0.4925480679538643,0.8702852410301553,0.0
2017-01-31,0.0,25.59,35.42,18.63,33.59,1.87,80,0.0,0.0,0,0.5074150932938455,0.8617017599480682,0.0
2017-02-01,0.0,25.74,36.59,17.31,31.11,1.78,80,0.0,0.0,0,0.5221325810768248,0.8528643314021597,0.0
2017-02-02,0.0,26.39,36.78,18.32,34.34,1.81,80,0.0,0.0,0,0.5366961939916004,0.8437755598231856,0.0
2017-02-03,0.0,26.19,35.61,18.96,42.15,1.82,80,0.0,0.0,0,0.5511016400746002,0.8344381237138473,0.0
2017-02-04,0.0,25.46,34.67,19.27,57.31,1.9,80,0.0,0.0,0,0.5653446739747429,0.8248547748594244,0.0
2017-02-05,0.07,23.55,31.13,18.42,70.77,2.48,80,0.0,0.07,0,0.5794210982045637,0.8150283375168114,0.0
2017-02-06,0.0,22.98,31.99,16.45,51.6,1.9,80,0.0,0.07,0,0.593326764377232,0.8049617075821959,0.0
2017-02-07,0.0,24.03,34.56,15.76,33.04,1.99,80,0.0,0.07,0,0.6070575744291002,0.7946578517376252,0.0
2017-02-08,0.0,25.14,35.3,18.45,37.46,1.8,80,0.0,0.07,0,0.6206094818274227,0.7841198065767105,0.0
2017-02-09,0.0,25.26,35.03,17.88,40.65,1.98,80,0.0,0.07,0,0.6339784927628866,0.7733506777097299,0.0
2017-02-10,0.0,25.39,35.2,18.0,35.15,2.08,80,0.0,0.0,0,0.647160667326606,0.7623536388483904,0.0
2017-02-11,0.0,24.52,32.08,19.0,48.95,1.57,80,0.0,0.0,0,0.6601521206712317,0.7511319308705199,0.0
2017-02-12,0.0,24.59,35.01,16.04,43.43,1.67,80,0.0,0.0,0,0.6729490241558329,0.7396888608649669,0.0
2017-02-13,0.0,26.87,36.85,18.62,34.86,1.85,80,0.0,0.0,0,0.6855476064742154,0.7280278011569848,0.0
2017-02-14,0.0,28.3,37.7,20.73,34.05,2.78,80,0.0,0.0,0,0.6979441547663435,0.7161521883143933,0.0
2017-02-15,0.0,28.59,37.38,21.91,34.81,2.64,80,0.0,0.0,0,0.7101350157125358,0.7040655221348057,0.0
2017-02-16,0.0,28.74,38.31,21.37,31.77,2.69,80,0.0,0.0,0,0.7221165966101162,0.691771364614222,0.0
2017-02-17,0.0,29.25,39.24,21.91,30.19,2.47,80,0.0,0.0,0,0.733885366432199,0.6792733388972931,0.0
2017-02-18,0.0,29.78,40.17,21.72,25.66,2.26,80,0.0,0.0,0,0.7454378568683001,0.6665751282095632,0.0
2017-02-19,0.0,29.34,39.17,21.99,26.81,2.39,80,0.0,0.0,0,0.7567706633464625,0.653680474772006,0.0
2017-02-20,0.0,28.18,37.19,21.99,36.45,2.1,80,0.0,0.0,0,0.7678804460366,0.6405931786981751,0.0
2017-02-21,0.0,25.79,33.52,20.19,64.89,1.82,80,0.0,0.0,0,0.7787639308347607,0.6273170968742937,0.0
2017-02-22,0.0,25.57,34.58,18.29,57.12,1.74,80,0.0,0.0,0,0.7894179103280197,0.613856141822612,0.0
2017-02-23,0.0,27.5,38.1,18.93,42.03,2.52,80,0.0,0.0,0,0.7998392447397193,0.6002142805483682,0.0
2017-02-24,0.0,29.56,40.31,21.32,24.6,2.73,80,0.0,0.0,0,0.8100248628547753,0.5863955333706956,0.0
2017-02-25,0.0,29.97,40.68,21.28,16.82,2.91,80,0.0,0.0,0,0.8199717629247771,0.5724039727378148,0.0
2017-02-26,0.0,29.62,40.18,21.61,20.46,2.5,80,0.0,0.0,0,0.8296770135526188,0.5582437220268648,0.0
2017-02-27,0.03,29.01,39.71,20.09,29.5,2.12,80,0.0,0.03,0,0.8391377545563938,0.5439189543287247,0.0
2017-02-28,0.03,29.47,40.1,21.0,23.51,1.97,80,0.0,0.06,0,0.8483511978123038,0.5294338912181853,0.0
2017-03-01,0.04,29.51,39.93,21.68,25.29,2.09,80,0.0,0.1,0,0.8573146280763322,0.5147928015098309,0.0
2017-03-02,0.03,28.83,38.49,21.83,31.21,2.41,80,0.0,0.13,0,0.8660254037844386,0.5000000000000001,0.0
2017-03-03,0.13,27.75,37.07,21.51,40.3,1.91,80,0.0,0.26,0,0.8744809578310397,0.4850598461951962,0.0
2017-03-04,0.0,26.77,35.86,19.47,45.1,1.69,80,0.0,0.23,0,0.8826787983255474,0.46997674302731995,0.0
2017-03-05,0.01,27.21,36.86,19.15,46.43,1.77,80,0.0,0.21000000000000002,0,0.8906165093267404,0.4547551355561058,0.0
2017-03-06,0.52,27.01,35.7,20.99,46.46,1.58,80,0.0,0.6900000000000001,0,0.8982917515547528,0.4393995096591417,0.0
2017-03-07,0.0,26.59,34.65,20.33,48.59,1.87,80,0.0,0.66,0,0.9057022630804714,0.42391439070986076,0.0
2017-03-08,0.02,27.07,35.43,20.72,54.04,2.25,80,0.0,0.55,0,0.9128458599921356,0.40830434224389334,0.0
2017-03-09,0.0,26.51,34.81,20.51,53.38,2.18,80,0.0,0.55,0,0.9197204370389467,0.3925739646141717,0.0
2017-03-10,0.48,25.12,31.46,20.53,63.74,2.67,80,0.0,1.02,0,0.926323968251495,0.3767278936351851,0.0
2017-03-11,0.0,24.85,31.71,19.82,54.75,2.59,80,0.0,0.5,0,0.9326545075388224,0.36077079921678346,0.0
2017-03-12,0.0,24.71,34.31,16.72,40.91,2.29,80,0.0,0.5,0,0.9387101892619443,0.3447073839879338,0.0
2017-03-13,0.0,26.24,36.18,17.82,27.18,2.01,80,0.0,0.48,0,0.9444892287836613,0.32854238191083485,0.0
2017-03-14,0.0,27.5,37.5,19.25,26.64,2.06,80,0.0,0.48,0,0.949989922994501,0.3122805568857947,0.0
2017-03-15,0.1,28.28,38.35,20.09,41.28,2.13,80,0.0,0.1,0,0.9552106508146316,0.2959267013472893,0.0
2017-03-16,0.08,27.86,36.5,21.57,53.36,1.84,80,0.0,0.18,0,0.9601498736716018,0.2794856348516095,0.0
2017-03-17,0.0,27.66,36.21,19.88,50.67,1.81,80,0.0,0.18,0,0.9648061359537645,0.2629622026565149,0.0
2017-03-18,0.0,28.08,37.48,20.85,50.93,2.29,80,0.0,0.18,0,0.9691780654392536,0.2463612742933148,0.0
2017-03-19,0.0,27.47,36.32,20.65,53.45,2.22,80,0.0,0.18,0,0.9732643737003824,0.22968774213179574,0.0
2017-03-20,0.04,28.18,38.72,19.54,54.65,2.0,80,0.0,0.12,0,0.9770638564833508,0.21294651993841582,0.0
2017-03-21,0.1,29.19,39.32,21.4,51.65,1.78,80,0.0,0.14,0,0.9805753940631429,0.19614254142819698,0.0
2017-03-22,0.0,29.55,39.83,21.5,44.76,2.06,80,0.0,0.14,0,0.9837979515735163,0.17928075881073577,0.0
2017-03-23,0.0,29.76,40.08,22.05,46.67,2.24,80,0.0,0.14,0,0.9867305793119814,0.162366141330764,0.0
2017-03-24,0.0,29.88,39.42,22.17,51.3,2.13,80,0.0,0.14,0,0.989372413019683,0.14540367380368976,0.0
2017-03-25,0.01,30.89,41.16,23.08,47.61,2.06,80,0.0,0.10999999999999999,0,0.9917226741361015,0.12839835514655099,0.0
2017-03-26,0.02,31.81,42.14,24.43,43.99,2.12,80,0.0,0.029999999999999985,0,0.9937806700284985,0.11135519690480875,0.0
2017-03-27,0.05,32.75,44.0,23.84,36.79,2.39,80,0.0,0.07999999999999999,0,0.9955457941960382,0.09427922177542453,0.0
2017-03-28,0.13,32.24,44.11,25.1,43.4,2.15,80,0.0,0.21,0,0.9970175264485267,0.07717546212664653,0.0
2017-03-29,0.04,30.6,41.02,23.92,60.78,2.44,80,0.0,0.25,0,0.998195433059714,0.0600489585149486,0.0
2017-03-30,0.02,30.2,38.33,24.55,60.59,2.13,80,0.0,0.26,0,0.9990791668951153,0.042904758199554374,0.0
2017-03-31,0.02,31.79,42.12,23.95,48.69,1.97,80,0.0,0.26,0,0.999668467514313,0.025747913654988658,0.0
2017-04-01,0.03,30.91,40.15,24.61,52.98,2.09,80,0.0,0.24,0,0.9999631612477099,0.008583481082087055,0.0
2017-04-02,0.0,30.02,38.71,23.38,53.78,2.13,80,0.0,0.11,0,0.9999631612477099,-0.008583481082086933,0.0
2017-04-03,0.0,29.56,38.27,22.59,56.99,1.97,80,0.0,0.07,0,0.9996684675143132,-0.025747913654988314,0.0
2017-04-04,0.02,29.63,38.24,23.46,61.81,2.11,80,0.0,0.07,0,0.9990791668951153,-0.04290475819955447,0.0
2017-04-05,0.03,29.71,38.29,23.53,62.9,2.23,80,0.0,0.08,0,0.998195433059714,-0.06004895851494825,0.0
2017-04-06,0.02,29.48,37.57,23.42,63.09,2.37,80,0.0,0.07,0,0.9970175264485267,-0.07717546212664618,0.0
2017-04-07,0.0,28.51,36.86,22.47,56.76,2.48,80,0.0,0.07,0,0.9955457941960382,-0.0942792217754244,0.0
2017-04-08,0.0,29.07,39.48,20.43,42.72,2.08,80,0.0,0.07,0,0.9937806700284985,-0.11135519690480862,0.0
2017-04-09,0.0,31.83,42.98,21.8,27.96,2.03,80,0.0,0.049999999999999996,0,0.9917226741361015,-0.12839835514655107,0.0
2017-04-10,0.0,32.34,42.75,23.39,31.21,1.92,80,0.0,0.02,0,0.9893724130196829,-0.14540367380368988,0.0
2017-04-11,0.0,32.26,43.3,23.3,36.4,2.17,80,0.0,0.0,0,0.9867305793119814,-0.16236614133076366,0.0
2017-04-12,0.0,31.47,42.74,23.34,48.8,1.85,80,0.0,0.0,0,0.9837979515735163,-0.17928075881073566,0.0
2017-04-13,0.0,31.66,43.46,22.29,47.94,2.09,80,0.0,0.0,0,0.980575394063143,-0.19614254142819687,0.0
2017-04-14,0.0,30.91,40.75,22.87,54.85,2.2,80,0.0,0.0,0,0.9770638564833507,-0.21294651993841593,0.0
2017-04-15,0.0,30.64,39.49,23.44,57.62,2.3,80,0.0,0.0,0,0.9732643737003824,-0.22968774213179563,0.0
2017-04-16,0.0,31.88,41.63,24.8,47.3,2.21,80,0.0,0.0,0,0.9691780654392537,-0.2463612742933147,0.0
2017-04-17,0.0,31.47,41.46,23.42,53.49,2.74,80,0.0,0.0,0,0.9648061359537646,-0.26296220265651454,0.0
2017-04-18,0.0,32.14,42.15,23.79,47.77,3.1,80,0.0,0.0,0,0.9601498736716018,-0.2794856348516094,0.0
2017-04-19,0.0,31.04,39.77,24.22,50.79,2.39,80,0.0,0.0,0,0.9552106508146317,-0.2959267013472892,0.0
2017-04-20,0.0,29.94,38.56,24.2,60.82,2.23,80,0.0,0.0,0,0.949989922994501,-0.31228055688579476,0.0
2017-04-21,0.0,29.17,37.13,23.33,62.86,2.71,80,0.0,0.0,0,0.9444892287836613,-0.32854238191083474,0.0
2017-04-22,0.0,29.26,37.21,22.68,62.15,2.63,80,0.0,0.0,0,0.9387101892619443,-0.3447073839879337,0.0
2017-04-23,0.01,29.49,37.19,23.74,61.72,2.35,80,0.0,0.01,0,0.9326545075388225,-0.3607707992167831,0.0
2017-04-24,0.01,29.3,36.84,23.81,60.69,2.22,80,0.0,0.02,0,0.926323968251495,-0.376727893635185,0.0
2017-04-25,0.0,29.08,36.7,23.73,55.91,2.35,80,0.0,0.02,0,0.9197204370389467,-0.39257396461417177,0.0
2017-04-26,0.01,29.42,37.55,23.49,56.1,2.44,80,0.0,0.03,0,0.9128458599921355,-0.40830434224389345,0.0
2017-04-27,0.0,30.32,39.49,23.02,53.69,2.28,80,0.0,0.03,0,0.9057022630804715,-0.42391439070986064,0.0
2017-04-28,0.0,30.44,39.11,23.31,51.83,2.28,80,0.0,0.019999999999999997,0,0.898291751554753,-0.43939950965914143,0.0
2017-04-29,0.02,30.1,38.34,24.52,55.6,2.0,80,0.0,0.030000000000000002,0,0.8906165093267405,-0.4547551355561055,0.0
2017-04-30,0.03,29.63,37.79,23.85,57.34,1.8,80,0.0,0.06,0,0.8826787983255476,-0.4699767430273197,0.0
2017-05-01,0.05,30.67,39.91,24.26,56.32,2.01,80,0.0,0.1,0,0.8744809578310397,-0.4850598461951961,0.0
2017-05-02,0.03,30.92,39.17,24.29,55.21,2.12,80,0.0,0.13,0,0.8660254037844387,-0.4999999999999998,0.0
2017-05-03,0.12,31.08,39.36,24.96,55.89,2.15,80,0.0,0.25,0,0.8573146280763323,-0.5147928015098308,0.0
2017-05-04,0.26,31.92,40.43,25.2,55.28,2.07,80,0.0,0.49,0,0.848351197812304,-0.5294338912181852,0.0
2017-05-05,0.26,32.64,41.18,25.68,51.92,2.0,80,0.0,0.72,0,0.8391377545563939,-0.5439189543287246,0.0
2017-05-06,0.12,32.33,40.73,25.79,51.78,2.2,80,0.0,0.79,0,0.8296770135526188,-0.5582437220268649,0.0
2017-05-07,0.11,31.91,39.42,25.45,52.79,2.29,80,0.0,0.87,0,0.8199717629247771,-0.5724039727378148,0.0
2017-05-08,0.17,32.22,40.32,26.37,53.89,2.14,80,0.0,0.92,0,0.8100248628547753,-0.5863955333706956,0.0
2017-05-09,0.1,31.85,39.99,25.55,55.84,2.27,80,0.0,0.76,0,0.7998392447397195,-0.6002142805483681,0.0
2017-05-10,0.02,31.91,40.53,24.79,52.97,2.17,80,0.0,0.52,0,0.7894179103280199,-0.6138561418226116,0.0
2017-05-11,0.28,32.04,40.47,25.38,55.2,2.22,80,0.0,0.68,0,0.7787639308347607,-0.6273170968742938,0.0
2017-05-12,1.82,32.91,41.05,26.6,54.35,2.21,80,0.0,2.39,0,0.7678804460366001,-0.6405931786981751,0.0
2017-05-13,1.94,33.7,40.92,27.68,50.62,2.06,80,0.0,4.16,0,0.7567706633464627,-0.6536804747720057,0.0
2017-05-14,2.08,31.73,36.97,28.18,58.34,2.27,80,0.0,6.14,0,0.7454378568683001,-0.6665751282095632,0.0
2017-05-15,0.62,30.57,36.42,26.81,63.35,2.76,80,0.0,6.74,0,0.7338853664321991,-0.6792733388972931,0.0
2017-05-16,0.11,30.76,37.19,25.95,62.55,2.38,80,0.0,6.57,0,0.722116596610116,-0.6917713646142222,0.0
2017-05-17,0.03,31.0,37.63,26.49,63.11,2.33,80,0.0,4.779999999999999,0,0.7101350157125357,-0.7040655221348058,0.0
2017-05-18,0.02,30.93,37.65,25.87,61.65,2.13,80,0.0,2.86,0,0.6979441547663435,-0.7161521883143933,0.0
2017-05-19,0.02,30.85,37.56,25.81,60.49,2.5,80,0.0,0.8,0,0.6855476064742155,-0.7280278011569847,0.0
2017-05-20,0.01,31.03,38.26,25.59,59.73,2.67,80,0.0,0.19,0,0.672949024155833,-0.7396888608649667,0.0
2017-05-21,0.04,30.74,37.17,26.12,60.26,2.85,80,0.0,0.12,0,0.660152120671232,-0.7511319308705197,0.0
2017-05-22,0.07,31.29,38.81,25.79,59.62,2.82,80,0.0,0.16,0,0.647160667326606,-0.7623536388483902,0.0
2017-05-23,0.13,32.48,40.51,26.32,58.76,2.98,80,0.0,0.27,0,0.6339784927628868,-0.7733506777097298,0.0
2017-05-24,0.14,31.04,37.34,27.01,63.33,2.23,80,0.0,0.39,0,0.620609481827423,-0.7841198065767103,0.0
2017-05-25,0.04,31.36,38.35,26.31,62.93,2.64,80,0.0,0.42,0,0.6070575744291006,-0.7946578517376249,0.0
2017-05-26,0.04,31.17,37.66,27.03,64.11,2.86,80,0.0,0.42000000000000004,0,0.593326764377232,-0.8049617075821959,0.0
2017-05-27,0.17,31.09,36.4,27.68,64.19,3.55,80,0.0,0.52,0,0.5794210982045638,-0.8150283375168113,0.0
2017-05-28,0.35,31.53,36.92,27.74,61.01,3.89,80,0.0,0.74,0,0.5653446739747428,-0.8248547748594245,0.0
2017-05-29,1.07,31.33,36.33,27.88,67.09,4.43,80,0.0,1.67,0,0.5511016400746,-0.8344381237138473,0.0
2017-05-30,2.21,31.24,35.83,28.24,69.38,4.96,80,0.0,3.84,0,0.5366961939916005,-0.8437755598231856,0.0
2017-05-31,1.02,31.36,36.04,28.12,70.1,3.62,80,0.0,4.82,0,0.522132581076825,-0.8528643314021596,0.0
2017-06-01,3.67,30.39,34.46,28.23,73.73,1.93,80,0.0,8.32,0,0.5074150932938458,-0.861701759948068,0.0
2017-06-02,3.92,30.22,34.25,27.54,74.93,1.89,80,0.0,11.89,0,0.4925480679538644,-0.8702852410301553,0.0
2017-06-03,8.88,30.74,37.52,27.17,70.9,3.52,80,0.0,19.700000000000003,0,0.47753588643748834,-0.8786122450571482,0.0
2017-06-04,3.06,29.36,33.67,26.76,74.33,3.36,80,0.0,20.55,0,0.4623829729035151,-0.8866803180227399,0.0
2017-06-05,1.32,30.21,34.39,27.21,72.24,3.29,80,0.0,20.85,0,0.44709379298511426,-0.8944870822287954,0.0
2017-06-06,3.32,30.21,34.5,27.08,73.29,3.38,80,0.0,20.500000000000004,0,0.43167285247378384,-0.9020302369860707,0.0
2017-06-07,18.25,28.86,31.73,26.89,79.69,3.45,80,0.44608979000724086,34.83,0,0.4161246959914746,-0.9093075592922357,0.0
2017-06-08,19.6,28.24,31.13,26.24,80.33,2.71,80,0.6762784090909091,45.55,0,0.4004539056512664,-0.9163169044870048,0.0
2017-06-09,25.36,27.39,29.92,25.62,84.38,2.36,86,4.997958558437169,67.85000000000001,0,0.3846650997070012,-0.923056206884176,0.0
2017-06-10,14.79,28.21,31.23,25.84,83.28,3.2,92,3.3146165215877135,81.32,0,0.3687629311922603,-0.9295234803804002,1.0
